Date,Open,High,Low,Close,Volume,ret,log_ret
2018-01-02,25.0196006942093,25.057520090469485,24.807246867636174,24.837583541870117,1744200,,
2018-01-03,24.867917294871713,24.90583668667751,24.769324561725316,24.845163345336914,1715100,0.00030517475478308853,0.0003051281984394194
2018-01-04,24.837582692742608,24.837582692742608,24.42046356201172,24.42046356201172,1824100,-0.01709386158674242,-0.017241648222769523
2018-01-05,24.47355079650879,24.51526299804113,24.405294729734443,24.47355079650879,1400200,0.0021738831600088826,0.002171523694860955
2018-01-08,24.503887797483145,24.670733712784195,24.481133846210533,24.640399932861328,990600,0.006817528757467439,0.006794394494437306
2018-01-09,24.625234287399643,24.64040262555085,24.344624371199384,24.359792709350586,1277200,-0.011388095334301518,-0.011453436237923498
2018-01-10,24.246031394341582,24.2536155628942,23.86683164590409,23.980592727661133,2174500,-0.01556663417517079,-0.015689066459362966
2018-01-11,24.041265119186836,24.071600347482892,23.777340966390103,23.82891273498535,1343200,-0.006325114412239707,-0.0063452027003503275
2018-01-12,23.806157087650956,23.836493758476372,23.588497405260128,23.654478073120117,1657200,-0.007320294627170765,-0.007347219462842336
2018-01-16,23.798575202178004,24.155023885898924,23.715152242472186,23.768239974975586,5520200,0.004809317775002819,0.004797789952139198
2018-01-17,23.83649666018905,23.973008802457432,23.74548808316604,23.904752731323242,1713400,0.005743494532678195,0.0057270635520993984
2018-01-18,23.866830701678687,23.874414869931257,23.639311440230262,23.677230834960938,2276600,-0.009517851906670205,-0.009563436132320913
2018-01-19,23.73790116199443,23.859244952933114,23.66206237755682,23.844078063964844,1641000,0.007046737440154827,0.007022025211684824
2018-01-22,23.85924379849588,24.0791803130131,23.83649274287825,24.071596145629883,2095700,0.009541911457205066,0.009496674954221795
2018-01-23,24.124680935775054,24.443208694458008,24.07917738354373,24.443208694458008,1873300,0.015437802569464809,0.015319852077347207
2018-01-24,24.37495231628418,24.465959419527568,24.276359600150045,24.37495231628418,2990100,-0.0027924475475801236,-0.0027963537027502205
2018-01-25,24.35979401941524,24.374962358382195,24.166402760450037,24.321874618530273,2115900,-0.002177550834363995,-0.0021799251455969504
2018-01-26,24.329458630552377,24.395437862990665,24.200529204365747,24.39012908935547,1472300,0.0028062997567297465,0.002802369448931419
